document,page,matched_terms,text
MeitY_Annual_Report_2024_25.pdf,78,"ATMP, Micron, OSAT, Tata Electronics, fabrication, packaging, semiconductor fab, testing, wafer","REPORT
Ministry of Electronics & Information Technology
Make in India
Annual
2024-2025
76
incentives as well as design infrastructure 
support across various stages of develop-
ment and deployment of semiconductor de-
sign for Integrated Circuits (ICs), Chipsets, 
System on Chips (SoCs), Systems & IP 
Cores and semiconductor linked design.
 
• 
Under the “Product Design Linked Incen-
tive” component of the scheme, reimburse-
ment of up to 50% of the eligible expenditure 
subject to a ceiling of Rs15 crore per appli-
cation will be provided as fiscal support to 
the approved applicants. This shall include 
expenditure relating to design, development, 
testing, fabrication, validation, prototype de-
velopment, product development, filing of 
Intellectual Property Rights etc. It will also 
include manpower costs.
 
• 
Under the “Deployment Linked Incentive” 
component of the scheme, incentive of 6% 
to 4% of net sales turnover over 5 years sub-
ject to a ceiling of ` 30 crore per application 
will be provided to the approved applicants 
whose semiconductor design for Integrated 
Circuits (ICs), Chipsets, System on Chips 
(SoCs), Systems & IP Cores and semicon-
ductor linked design are deployed in elec-
tronic products.
 
• 
C-DAC is the Nodal Agency to implement 
the scheme and establish the semiconduc-
tor design infrastructure such as EDA Tool 
Grid, repository of IP Cores, hardware and 
software licenses, patents and trademarks 
etc.
8.5	
India Semiconductor Mission (ISM)
 
• 
India Semiconductor Mission (ISM) imple-
ments the schemes for Semiconductor and 
Display Fabs, Compound Semiconductor 
Fabs, Silicon Photonics Fabs, MEMS Sen-
sors Fabs, Discrete Semiconductor Fabs 
and Semiconductor Packaging Units (ATMP 
/ OSAT). It drives the long-term strategies for 
the development of semiconductor and dis-
play ecosystem in the country.
 
• 
The India Semiconductor Mission acts as 
the nodal agency for efficient and smooth 
implementation of the schemes for setting 
up of Semiconductor, Display Fabs and 
Compound 
Semiconductors/ATMP/OSAT 
facilities in India.
8.6	
Semi-Conductor Laboratory (SCL) 
	
The Union Cabinet has also approved that 
Ministry of Electronics and Information Technology 
will take requisite steps for modernization and 
commercialization of Semi-conductor Laboratory 
(SCL), Mohali. Semi-conductor Laboratory (SCL), 
Mohali has been brought under the administrative 
control of Ministry of Electronics and Information 
Technology from Department of Space.
	
SCL is an Integrated Device Manufacturer 
which undertakes activities pertaining to design, 
development, fabrication, assembly & packaging, 
testing and quality assurance of Silicon CMOS and 
MEMS Devices for various applications. Presently, 
SCL has two wafer fabrication lines, i.e., 200 mm 
wafer line operating in 180nm CMOS technology 
and 150 mm wafer line for MEMS technology. SCL 
predominantly caters to low volume requirements 
for various applications.
	
Boston Consulting Group (BCG) has been 
engaged for providing consultancy services for 
Modernization of Semi-Conductor Laboratory, 
Mohali. 
8.7	
Projects approved under the Programme:
	
The Government has approved following projects:
	
i.	
Micron Technology Inc.’s proposal for set-
ting up an ATMP facility in India with an in-
vestment of ` 22,516 crore was approved 
in June 2023. Micron’s facility in India will 
enable assembly and test manufacturing 
for both DRAM and NAND products and ad-
dress demand from domestic and interna-
tional markets with a production capacity of 
around 40 million per week.
	
ii.	
Tata Electronics Private Limited (TEPL)’s 
proposal for setting up a Semiconductor Fab 
"
MeitY_Annual_Report_2024_25.pdf,79,"CG Power, Kaynes, OSAT, Renesas, Tata Electronics, wafer","Make in India
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
77
facility in India with an investment of ` 91,526 
crore was approved in February 2024. The 
fab facility will be set up in technology part-
nership with PSMC, Taiwan. PSMC is an 
established semiconductor company hav-
ing 6 semiconductor foundries in Taiwan. 
The production capacity of the project would 
be around 50,000 wafer starts per month 
(WSPM). 
	
iii.	
Tata Electronics Private Limited (TEPL)’s 
proposal for setting up of OSAT facility in 
India with an investment of ` 27,120 crores 
was approved in February 2024. The facility 
will use indigenous semiconductor packag-
ing technologies with a production capacity 
of 48 million per day.
	
iv.	
CG Power and Industrial Solutions Limited’s 
proposal for setting up OSAT facility in India 
with an investment of ` 7,584 crore was also 
approved in February 2024. The facility will 
be set up as joint venture partnership with 
Renesas Electronics America Inc., USA, 
and STARS Microelectronic, Thailand. The 
technology would be provided for this facil-
ity by Renesas Electronics Corporation, Ja-
pan and STARS Microelectronic, Thailand. 
The production capacity would be around 
15.07Million Units per day. 
	
v.	
Kaynes Technology India Limited (KTIL) 
proposal of for setting up of Outsourced 
Semiconductor Assembly and Test (OSAT) 
facility at Sanand, Gujarat for Wire bond In-
terconnect, Substrate Based Packages was 
approved in September, 2024. The Technol-
ogy would be provided by ISO Technology 
Sdn. Bhd. and Aptos Technology Inc. This 
facility will be setup with an investment of ` 
3,307 crore. The facility will have the capac-
ity to produce more than 6.33 Million chips 
per day.
	
vi.	
51 start-ups and MSMEs companies have 
been approved for design infrastructure sup-
port under the DLI Scheme made available 
by ChipIN Centre at C-DAC Bengaluru. Out 
of these, 17 companies have also been ap-
proved for financial support for developing 
semiconductor chip/ SoCs for applications in 
sectors such as automotive, mobility, com-
puting, communications etc namely - DV2JS 
Innovation LLP­, Vervesemi Microelectron-
ics, Fermionic Design, Morphing Machines, 
Calligo Technologies, Sensesemi Technolo-
gies, Saankhya Labs, Aryabhata Circuits and 
Research Labs, BigEndian Semiconductors, 
C2i Semiconductors, Aheesa Digital Innova-
tions, Mindgrove Technologies, InCore Sem-
iconductors, Netrasemi, Green PMU Semi, 
WiSig Networks, MosChip Technologies.
8.8	
Employment: The semiconductor manufacturing 
facilities will generate direct employment of about 
25 thousand advanced technology jobs and about 
60 thousand indirect jobs. 
3.4	
Investment Promotion to Attract Investment in 
ESDM Sector	
3.4.1	 Promotion of PLI, SPECS, EMC 2.0 and 
Schemes for Development of Semiconductors and 
Display Manufacturing Ecosystem in India
To stimulate more investment in the Electronics 
System Design and Manufacturing (ESDM) sector in 
India, several investment promotion initiatives have 
been launched. In addition, these initiatives are aimed 
at creating a world-class semiconductor and display 
manufacturing ecosystem, these efforts also include the 
introduction of significant schemes like the PLI Scheme 
2.0 for IT Hardware. Further, thorough outreach plan that 
includes online meetings with possible investors and in-
depth presentations outlining the advantages of these 
programs were conducted. To address the concerns and 
establish a clear investment path, high-level discussions 
were arranged, including direct interactions between 
company representatives and senior officials from MeitY. 
As a result of these promotional efforts, India is now 
seen as a potential ESDM destination and have greatly 
increased awareness and interest in the international 
industry.
"
MeitY_Annual_Report_2024_25.pdf,81,"CG Power, Foxconn, Micron, Renesas, Tata Electronics","Make in India
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
79
With over 263 exhibitors and 45,000 in-person 
attendees, it established itself as one of Southeast 
Asia’s premier platforms for showcasing advancements 
in semiconductors and electronics. Representatives 
from Applied Materials, Cadence, CG Power, KLA, Lam 
Research, Micron, NXP, Renesas, TATA Electronics, 
Tokyo Electron, SiLT, KAS Technologies, Western 
Digital, DISCO, Merck, Jacobs, and many other industry 
leaders attended the event.
3.4.3	 Outreach Activities for Shifting Global Value 
Chain
As part of MeitY’s ongoing outreach efforts, several 
interactions were organized with industry stakeholders 
to raise awareness about the PLI Scheme 2.0 for IT 
Hardware. These engagements aimed to encourage 
companies to localize their manufacturing processes 
in alignment with the newly introduced scheme, with a 
focus on boosting domestic production and creating 
employment opportunities within the IT hardware 
sector. Meetings with the applicants of PLI Scheme 
(IT Hardware & LSEM) to discuss investment plans, 
progress and challenges were conducted time to time by 
senior officials of MeitY 
International Collaborations and Business Delegation 
Visits
A Taiwan Electrical and Electronic Manufacturers’ 
Association (TEEMA) delegation called-on Secretary on 
8th August, 2024. The discussions during the meeting 
focused on the way forward for India-Taiwan collaboration, 
fostering innovation and support technological growth in 
the electronics sector. 
MeitY officials held discussion with delegation from 
Foxconn led by Dr. Young Liu, Chairman, Foxconn about 
Foxconn’s plan for development of electronics ecosystem 
including Semiconductors in India on 14th August, 2024.
• 
3rd India-Taiwan CEOs Roundtable Meeting & 2024 
India-Taiwan Industrial Collaboration Summit was 
held along with FICCI in partnership with TAITRA, 
TEEMA & CNFI at New Delhi. Joint Secretary 
(Electronics) Shri Sushil Pal addressed the session 
wherein he highlighted that the global winds of 
trade dynamics present an opportune window for 
leapfrogging India-Taiwan industrial partnership 
to the next level.
"
MeitY_Annual_Report_2024_25.pdf,83,packaging,"Make in India
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
81
3.4.5	 International Events & Facilitations
• 
Outreach 
engagements 
held 
with 
Indian 
Consulates/ 
Embassies/ 
High 
Commissions 
in other countries for promoting the schemes 
launched by MeitY.
• 
MeitY participated in various Investment Promotion 
Roadshows organized by other Ministries like 
DPIIT to Taiwan, Korea, Japan, Singapore etc.
• 
MeitY also contributed to international engagements 
like G20, India-EU TTC, India-Taiwan Cooperation 
Forum, 
World 
Economic 
Forum, 
Industrial 
Collaboration Working Group (ICWG) between 
India and Taiwan (ICWG), India-Japan Industrial 
Competitiveness Partnership (IJICP)
3.4.6	 Social Media Participation
To reach out to all ESDM stakeholders, all the events, 
webinars were widely promoted on X (erstwhile Twitter) 
through the official handle (Electronics Gol) of the IPHW 
Division of MeitY. 
3.4.6.1 International Collaborations in the field of 
Semiconductors
MoU with Singapore: Government of India has recently 
signed an MoU with Singapore to establish an “India-
Singapore Semiconductor Ecosystem Policy Dialogue”. 
The Policy Dialogue will be used as a platform to:
• 
Discuss semiconductor supply chain related 
issues;
• 
Exchange best practices to leverage opportunities 
for growth in the global semiconductor industry;
• 
Explore areas for mutually beneficial semiconductor 
R&D collaboration; 
• 
Encourage collaboration between Singapore-
based 
and 
India-based 
companies 
towards 
mutually beneficial semiconductor related business 
opportunities and partnerships;
• 
Consider initiatives to enhance semiconductor 
supply chain resilience, based on areas of 
mutual strength such as fabs, packaging, design, 
equipment, 
specialty 
chemicals 
and 
gases, 
semiconductor grade materials;
• 
Promote 
Industrial 
Parks 
and 
workforce 
development for mutual benefit.
Building on the Semiconductor MoU, the first India-
Singapore Semiconductor Ecosystem Policy Dialogue, 
co-chaired by Secretary, MeitY, Shri S Krishnan & 
Permanent Secretary, MTI, was held in November,2024.
3.4.6.2	 Capacity building and talent development for 
semiconductors
New curriculums have been launched by AICTE at UG, 
Diploma level as a step towards creation of Talent pool 
"
MeitY_Annual_Report_2024_25.pdf,84,testing,"REPORT
Ministry of Electronics & Information Technology
Make in India
Annual
2024-2025
82
in Semiconductor design and Manufacturing domain. 
Curriculums at Diploma, UG and PG level have been 
adopted by more than 625 colleges and institutes with 
approved intake of 16,307 students. These courses at 
Diploma and UG level will drastically reduce the time 
gap to make students industry ready. Semiconductor 
design and technology specific curriculums in Diploma 
and Engineering, have been designed according to 
Semiconductor industry needs. 
ISM has signed an MoU with Purdue University, to 
enable collaboration for development of skilled workforce 
(through curation of specific courses/ academic 
programs), specialized R&D programs, collaboration for 
funding/ grants support.
Lam 
Research, 
USA, 
Semiconductor 
Equipment 
Manufacture has announced to train 60,000 workforce 
in the next 10 years through its Semiverse Solution 
virtual platform in collaboration with Indian academic 
institutions, aiming to expedite India’s semiconductor 
education and workforce development goals.
3.4.7	 R&D Road map
Applied Materials Inc. (AMAT) has announced a planned 
investment of $400 Mn to establish Collaborative 
Engineering Centre in Bangalore. During the initial 5 
years. the center would support $2Bn+ of spending and 
create ~500 advanced engineering jobs. This initiative 
will facilitate R&D collaboration amongst R&D team of 
Applied Materials, Indian academic institutions and 
R&D team of vendors of Applied Materials. This will 
also help in development and sourcing of components/
sub-assemblies required for the AMAT’s semiconductor 
equipment.
3.5	
 Measures to facilitate Ease of Doing Business:
Central Board of Indirect Taxes & Customs (CBIC), 
Department of Revenue, Ministry of Finance has 
decided to exempt the Electronics and Semiconductor 
Manufacturing Sector from application of Section 65A of 
the Customs Act.
3.6	
Other programs
Compulsory Safety Standards for Electronics
The “Electronics and Information Technology Goods 
(Requirements for Compulsory Registration) Order, 
2012” was notified on 3rd  October, 2012 under the 
Compulsory Registration Scheme notified by Bureau of 
Indian Standards (BIS) under the ambit of the BIS Act, 
1986, to ensure the    safety of Indian consumers and 
curb the inflow of substandard electronic products. The 
Order has been migrated to BIS Act 2016 as “Electronics 
and Information Technology Goods (Requirement of 
Compulsory Registration) Order, 2021”. The Order 
necessitates   creation   of   an institutional   mechanism  
for    developing    and    mandating    standards    and 
certification for electronic products to strengthen 
Conformity Assessment infrastructure nationwide. As 
per the provisions of the Order,  before manufacturing, 
import, sale, stock etc of the products notified under 
the schedule of the Order, the products need to be 
registered with BIS based on testing of the notified 
product at BIS recognized laboratories as per the Indian 
Standards. The registration is granted to a manufacturer 
for manufacturing a product at a particular location. 
The Compulsory Registration Scheme has resulted in 
high compliance of notified electronic goods to Indian 
safety standards and more than 45,000 registrations have 
been granted by BIS to manufacturing units covering 
approximately 4,00,000 products models/series.
Public Procurement (Preference to Make in India) 
Order 2017
Government has issued Public Procurement (Preference 
to Make in India) [PPP-MII] Order 2017 vide the 
Department for Promotion of Industry and Internal 
Trade (DPIIT) Order No. P-45021/2/2017-B.E.-II dated 
15.06.2017 with subsequent revisions dated 28.05.2018, 
29.05.2019, 04.06.2020, 16.09.2020 and 19.07.2024 to 
encourage ‘Make in India’ and to promote manufacturing 
and production of goods, services and works in India with 
a view to enhancing income and employment. 
In furtherance of the aforesaid revised Order, MeitY has 
notified mechanism for calculating local content for 14 
Electronic Products dated 07.09.2020 and 06.03.2024 
viz., (i) Desktop PCs, (ii) Thin Clients, (iii) Computer 
Monitors, (iv) Laptop PCs, (v) Tablet PCs, (vi) Dot 
Matrix Printers, (vii) Contact and Contactless Smart 
Cards, (viii) LED Products, (ix) Biometric Access Control 
/ Authentication Devices, (x) Biometric Finger Print 
"
MeitY_Annual_Report_2024_25.pdf,86,fabrication,"REPORT
Ministry of Electronics & Information Technology
Make in India
Annual
2024-2025
84
Under Phase-II, 5 industrial projects have been initiated 
and 2 prototypes viz; sustainable sensing platform for 
electrochemical sensors using sugarcane skin having 
varied applications from biosensing to heavy metal 
detection and Li ion-based technology (coin cell) having 
capacity of > 30 mAH developed and under field trial. 2 
Technologies have been transferred to the industry. 
Product /
technology
Industry
Sector
Status
Bilirubin Sen-
sor 
Sensa Core 
Medical 
Instrumenta-
tion Pvt. Ltd.
Health-
care
Technology 
Licensed to 
M/s Sensa 
Core
LFIA based 
strips for de-
tection of bo-
vine mastitis
Prompt
Equipment 
Pvt. Ltd.
Food 
Safety
Technology 
Licensed to 
M/s PROMPT 
Equipment’s
3.7.2	 National Centre of Excellence in Technology 
for Internal Security (NCETIS)
National Centre of Excellence in Technology for Internal 
Security (NCETIS) at IIT-Bombay has been approved 
on 28th May, 2015 with a total outlay of ` 83.89 crore 
(MeitY contribution: ` 83.89 crore). The aim of the CoE 
is to address the challenges of homeland security and 
to develop state-of-the-art technologies which are vital 
for the national security agencies for providing rescue 
and relief operations with the indigenously developed 
technologies/ products. The project is envisaged 
to set up the required infrastructures and carrying 
out R&D activities for developing prototype model, 
commercialization and technology transfer of multiple 
products. The project has been completed in March 
2023. Under the project, various technologies have been 
developed and three of them have commercialized. 
Explosive detector developed under the project has been 
registered and made available at GEM portal after the 
successful certification and trials. Two Start-ups have 
been incubated under the CoE.
3.7.3	 Next Generation AMOLED Displays, OLED 
Lighting and OPV Products
The project “Next Generation AMOLED Displays, OLED 
Lighting and OPV products: Development of disruptive 
Technologies to enable cost effective electronic 
component manufacturing in India”, approved by MeitY 
and being implemented by IIT Madras with total budget 
outlay of INR 41.60 Crore, including MeitY’s Grant-
in-Aid amounting to INR 34.65 Crore. The objective of 
the centre is to demonstrate state- of-the-art AMOLED 
based displays developed by Fine Metal Mask (FMM) 
and Closed Space Sublimation (CSS) processes. 
OPV devices are also being developed for roll-to-
roll manufacturing. A laboratory has been developed 
successfully for state-of-the-art research facility. A clean 
area has been set up of area around 3000 sq. ft. There 
are two parts in the clean area. One is of class 100 and 
the rest of the area is of class 1000. The class 100 area 
is used for substrate cleaning, which is very crucial for 
the fabrication. Class 1000 area has all the deposition 
units and is utilized for AMOLED device fabrication.
AMOLED Dock system control
"
MeitY_Annual_Report_2024_25.pdf,93,packaging,"International Cooperation
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
91
15.	
Under the framework of the MoU on Semiconductor, 
the 1st India-Singapore Semiconductor Policy 
Dialogue was held on November 5, 2024 in New 
Delhi. Discussions emphasized India’s initiative 
and Singapore’s expertise in supply chains, 
R&D, and workforce development. Key priorities 
included skill development, joint R&D in advanced 
packaging, compound semiconductors, and trade 
optimization.
16.	
The India-US Information and Communications 
Technology Working Group (ICTWG) Meeting was 
held at Sushma Swaraj Bhawan on October 17, 
2024. The meeting, in which the Secretary, MeitY, 
and the US Ambassador to India participated, saw 
fruitful discussions on varied topics, including IT/
IT-enabled services, digital talent, cross-border 
data flows, data privacy, collaboration in AI, 
semiconductor and electronics manufacturing, and 
telecommunications. 
17.	
A virtual meeting of the Technology and IT Joint 
Working Group, co-chaired by India and Saudi 
Arabia under the Economy and Investment Pillar 
of the Strategic Partnership Council, was held 
on October 14, 2024. MeitY also participated in 
the 5th Senior Officials Meeting of the Economy 
and Investment Committee under the Strategic 
Partnership Council, held on October 17, 2024, at 
NITI Aayog.
18.	
MeitY virtually participated in a panel discussion 
on “Deep Dive Digital Dialogues: Results, 
Opportunities, and Prospects for International 
Cooperation in Digital Policy” during the 17th 
Federal Government Digital Summit, Germany, on 
October 22, 2024. The panel discussion focused 
on AI, DPI, digital literacy, and cybersecurity.
19.	
On November 7, 2024, the 8th session of the Indo-
Russia Joint Working Group on ICT Cooperation, 
co-chaired by the Secretary, MeitY, and Russia’s 
Deputy Minister of Digital Development, was held. 
Discussions during the meeting covered IT/ITeS, 
ESDM, telecom, cybersecurity, digital governance, 
and digital education.
4.4.2	 International Projects 
To showcase India’s prowess in the electronics and IT 
sector and emerging technologies, MeitY has initiated 
joint projects with various countries. Also, MeitY has been 
assisting the Ministry of External Affairs in executing a 
number of projects in developing and least-developed 
countries. Under such initiatives, number of Centers of 
Excellence in IT, IT Parks, Capacity Building Institutes, 
telemedicine & tele-education facilities, e-networks 
have been established. The following projects are under 
execution and initiated during the year:
1.	
High-performance 
Computing: 
India 
and 
EU launched a joint call for proposal on HPC 
applications under the signed Intent of Cooperation 
(IoC) on High Performance Computing (HPC), 
Weather Extremes & Climate Modeling and 
Quantum Technologies. 
2.	
India-Argentina 
Centre 
of 
Excellence 
in 
Information Technology (IA-CEIT) set up by 
C-DAC Delhi with financial assistance from the 
"
MeitY_Annual_Report_2024_25.pdf,96,Kaynes,"REPORT
Ministry of Electronics & Information Technology
Innovate and Design in India
Annual
2024-2025
94
Finance and Data Science domains are optimized and 
scaled for underneath architecture/ processor. The 
systems are accessed by 10000+ active researchers 
and academicians from 220+ institutes across the 
country on Nation Knowledge Network (NKN). More than 
one crore jobs have been executed on these systems 
by 1,500+ PhD students who, in turn, have published 
1,200+ research papers in leading journals in India and 
overseas. 
5.1.1.2	 Indigenous HPC Technologies under NSM
Rudra-I server
C-DAC’s, indigenously designed Rudra-I server platform 
is targeted for Hyperscale Data Centers in addition to HPC, 
Cloud, Edge computing and Communication. It is poised 
to ensure India’s self-sufficiency to design, develop and 
deliver as per country’s needs. It has an edge in security 
conscious environments and businesses. Performance 
of HPC applications on Rudra-1 is found to be at par with 
clusters with commercial servers elsewhere. All Rudra 
systems under Phase-3 are based on Rudra-I server.  
C-DAC has built a Rudra -1 based 1 PF pilot system 
in Open19 form factor and inhouse developed Network 
Interface Card Trinetra, Nvidia GPU cards A100, 
Mellanox InfiniBand Switch and Open19 Delta Power 
shelf. 
C-DAC partnered with M/s VVDN Technologies, M/s 
Kaynes Technologies and Avalon with technology 
transfer of server design for proliferating Rudra servers 
in the commercial server market. C-DAC has signed 
contract with M/s VVDN Technologies and M/s Kaynes 
Technology for the production of 6000 Rudra-I servers 
for phase-3 systems.
Rudra-II server
C-DAC’s RUDRA-II is based on Intel’s (Sapphire Rapids/ 
Emerald Rapids processor). It supports next-gen 
industry-standard technologies such as PCIe 5.0, HBM & 
DDR5 memory speeds of up to 5600MT. It is compatible 
with Open Compute Platform (OCP) 48V DC for Cloud/ 
Data center. For cooling, it has option of both liquid 
(better energy efficiency) and air cooling. The server is 
designed with interfaces required for HPC system and in 
small form factor.
Rudra-II Base Board Layout
Rudra-II Server assembly consists of 3 Cards: Base 
Board (BB) carries processors, memory, Clock, PCIe 
gen5 connectivity and other control logic, Controller 
Board (CB) carries Chipset and BMC logic and Power 
Distribution Board (PDB) comprises of Power distribution 
logic. The Mechanical Design for Rudra-II is carried out 
considering efficient utilization of space and effective 
thermal design.  
5.1.1.3	 Trinetra Interconnect
C-DAC’s Trinetra interconnect development is aimed 
at Indigenous exascale network design, allowing for 
scalability to hundreds of thousands of compute nodes, 
without the need for dedicated switching hardware. 
It consists of Trinetra-A (currently in production), and 
Trinetra-B (Under development). The interconnect has 
complex chip design (NCC: Network Controller chip), 
Platform design (PCB development), and Lightweight 
Protocol networking software design. 
Trinetra-A is based on PCI-e Gen3 host interface, and 
100 Gigabits physical link layer. It uses six 100 Gbps links 
to realize a 3D torus topology. The topology is scalable 
to large number of compute nodes. The software stack 
allows application interface, based on standards to run 
HPC applications seamlessly.  
PARAM Rudra - Trinetra-A Cluster
"
MeitY_Annual_Report_2024_25.pdf,101,testing,"Innovate and Design in India
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
99
Hon’ble Secretary, MeitY at CDAC  
Booth at IMC 2024
The first release of the software in GitHub involves 5G 
Radio Access Network (RAN) software, 5G Core (5GC) 
Software, Service Management and Orchestration (SMO) 
software to interwork with Lekha Wireless Solutions and 
VVDN technologies 7.2 Fronthaul (FH) n78 indoor Radio 
Units. More than 10 test beds across IISc, CDAC and 
IIT Delhi have been setup for enhancing test coverage 
through manual or automated testing. In lab conditions, 
data transfer speed of up to 900 Mbps on Core using 
standalone SD-Core testing with RAN simulators and up 
to 600 Mbps downlink and 50 Mbps uplink on RAN in 
an end-to-end setup with 2x2 split 7.2x Radio Unit (RU), 
gNB, and SD-Core transmitting wirelessly to a mobile 
phone were achieved. Four commercial User Equipment 
(UE) tests with RAN and Core for more than 24 hours in 
lab have been achieved. An Outdoor Radio Unit (ORU) 
simulator-based testbed for automated traffic model 
tests has been established. Configuration management 
of Core and RAN through SMO has been completed.
Design of Dynamic MAC and PHY SoC for Low Power 
and Long Range Networks: The project has successfully 
implemented and tested the IEEE 802.15.4:2020 
standard on ARM M4 processor (nRF52840) and also 
implemented an out-of-tree module on GNU radio 
(ADF7242 and ADF7030) covering MAC features based 
on IEEE 802.15.4:2020 TSCH MAC Standard.
Implementation of TSCH MAC using ARM M4 processor 
and GNU radio
Tape-out of an RF front for receiver using sub sampling 
has been successfully implemented and tested. Further, 
two IEEE transaction and conference papers are also 
published on the same.
	
(a) Characterization	
(b) Full-chip 
	
board and microphotograph
(c) Measurement setup
Development and testing of a low-power digital baseband 
at 2.4 GHz on FPGA using the beacon, MAC command 
and Data frame provided in the IEEE 802.15.4:2020 
standard has been completed.  The Physical testing and 
GDSII of developed digital baseband phase-1 is also 
completed and the test set-up for the same is also shown 
in the below Figure. 
"
MeitY_Annual_Report_2024_25.pdf,123,testing,"Innovate and Design in India
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
121
5.2.2.3	 Design and development of indigenous, cost-
effective Autonomous Tractor, for Indian Farming 
Conditions and Applications (A-TRACT).
The project envisages the design and development of 
technologies and system components for an indigenous 
and cost-effective Autonomous Tractor, specifically for 
Indian farming conditions. In this project the aim is to 
undertake the indigenous development of the system 
components that are required for autonomous navigation. 
These components are currently sourced from external 
vendors and integrated into the system architecture, 
thereby increasing costs. The project is progressing.
5.2.2.4 Autonomous Bathymetric Survey Vessel 
(ABSV) for Advanced Glacier Lake Profiling
A project on Design and Development of an 
Autonomous bathymetric survey vessel for reservoir 
and glacier lake profiling has been awarded to  CDAC 
-Thiruvananthapuram. The system is the first of its kind 
in the country and will be a great boon to the Nation in 
the area of disaster forecast and management. Although 
glacier outburst flood happened in many parts of the 
world, a scientific repository for analysis of the frequency 
of events, actual impact of the GLOF to the environment 
and to human settlements are not documented properly. 
By profiling the glacier lake on a regular basis may 
mitigate the hazard and make aware the people to be 
prepared to handle such situations. Also depending 
on the characteristics of the lake we could rank the 
glaciers based on the chance of occurrence of GLOF.
Prototype of the system has been completed and testing 
is in progress. For Development of innovative and 
sustainable indigenous solutions for GLOF mitigation 
Grand Challenge on HIMASHIELD was announced.
5.2.2.5 The project on “TULIP: TEA HARVESTING 
UNMANNED ROBOTIC PLATFORM FOR NORTHEAST 
INDIAN TEA PLANTATION”
The project is being implemented in a collaborative 
manner with CDAC-Kolkata as nodal agency and 
TTRA-Jorhat, Jadavpur University and CIAE-Bhopal as 
participating agencies. The prime focus of the project 
is development of low cost Robotic harvester for small 
and medium scale Tea gardens with the features like 
selective plucking etc
The developed Selective Tea Plucker (STP) has been 
developed and fine tuning is in progress to make it ready 
as field deployable and industry grade. 
Joint Call for Proposal under MeitY- NSF (USA) 
Research Collaboration.
The U.S. National Science Foundation (NSF) and the 
Ministry of Electronics and Information Technology 
(MeitY) of the Government of India have signed an 
Implementation Arrangement on research cooperation. 
The Implementation Arrangement provides a framework 
to encourage collaborations between U.S. and Indian 
research communities  and sets out the principles by 
which joint activities might be supported. This  NSF-
MeitY collaborative opportunity focuses on research and 
technological development  in areas of mutual interest 
listed through the participating NSF programs that 
develop new knowledge in all aspects of semiconductor 
research, next-generation communication systems, 
cyber-security, sustainability and green technologies, 
and intelligent transportation systems. 
The Leaders announced the award of 12 funding awards 
under the National Science Foundation and Ministry 
of Electronics and Information Technology, research 
collaboration with a combined outlay of nearly $10 million 
to enable joint U.S.-India. 
5.2.2.6 National Mission on Power Electronics 
Technology (Phase-III)
The National Mission on Power Electronics Technology 
Phase-III (NaMPET-III) program is ongoing with an 
"
