candidate_id,company_candidate,project_type_candidate,state_candidates,investment_candidates_crore,capacity_candidates,source_document,source_page,evidence_score,has_investment_signal,has_capacity_signal,has_company_signal,possible_existing_company,discovery_status,verified_company,verified_project_type,verified_state,verified_approval_date,verified_investment_crore,verified_capacity_value,verified_capacity_unit,verified_capacity_category,verified_technology,verified_technology_partner,final_verification_status,matched_text
EXP-CAND-0033,Semiconductor Order has been migrated to BIS Act 2016 as “Electronics,,,,,MeitY_Annual_Report_2024_25.pdf,84,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Make in India
in Semiconductor design and Manufacturing domain. 2012” was notified on 3rd October, 2012 under the
Curriculums at Diploma, UG and PG level have been Compulsory Registration Scheme notified by Bureau of
adopted by more than 625 colleges and institutes with Indian Standards (BIS) under the ambit of the BIS Act,
approved intake of 16,307 students. These courses at 1986, to ensure the safety of Indian consumers and
Diploma and UG level will drastically reduce the time curb the inflow of substandard electronic products. The
gap to make students industry ready. Semiconductor Order has been migrated to BIS Act 2016 as “Electronics
design and technology specific curriculums in Diploma and Information Technology Goods (Requirement of
and Engineering, have been designed according to
Compulsory Registration) Order, 2021”. The Order
Semiconductor industry needs.
necessitates creation of an institutional mechanism
ISM has signed an MoU with Purdue University, to for developing and mandating standards and
enable collaboration for development of skilled workforce certification for electronic products to strengthen
(through curation of specific courses/ academic Conformity Assessment infrastructure nationwide. As
programs), specialized R&D programs, collaboration for per the provisions of the Order, before manufacturing,
funding/ grants support. import, sale, stock etc of the products notified under
the schedule of the Order, the products need to be
Lam Research, USA, Semiconductor Equipment
registered with BIS based on testing of the notified
Manufacture has announced to train 60,000 workforce
product at BIS recognized laboratories as per the Indian
in the next 10 years through its Semiverse Solution
Standards. The registration is granted to a manufacturer
virtual platform in collaboration with Indian academic
institutions, aiming to expedite India’s semiconductor for manufacturing a product at a particular location.
education and workforce development goals.
The Compulsory Registration Scheme has resulted in
high compliance of notified electronic goods to Indian
3.4.7 R&D Road map
safety standards and more than 45,000 registrations have
Applied Materials Inc. (AMAT) has announced a planned been granted by BIS to manufacturing units covering
investment of $400 Mn to establish Collaborative approximately 4,00,000 products models/series.
Engineering Centre in Bangalore. During the initial 5
Public Procurement (Preference to Make in India)
years. the center would support $2Bn+ of spending and
Order 2017
create ~500 advanced engineering jobs. This initiative
will facilitate R&D collaboration amongst R&D team of Government has issued Public Procurement (Preference
Applied Materials, Indian academic institutions and to Make in India) [PPP-MII] Order 2017 vide the
R&D team of vendors of Applied Materials. This will Department for Promotion of Industry and Internal
also help in development and sourcing of components/ Trade (DPIIT) Order No. P-45021/2/201"
EXP-CAND-0035,Minister of Electronics and Information Technology,,,,,MeitY_Annual_Report_2024_25.pdf,90,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"International Cooperation
of IT professionals, representing these issues at global of Digital Identity, Data access and data sharing, Infor-
forums. mation Integrity and Trust, and AI for good and for all.
Through these efforts, MeitY aims to strengthen India’s WEF’s Annual Meeting 2024: The 54th World Economic
position as a key player in the global digital economy, Forum (WEF) Annual Meeting held in Davos, Switzerland,
promoting its ICT capabilities while ensuring that the from January 15-19, 2024, provided a significant platform
country’s interests and expertise are well-reflected in for India to showcase its digital initiatives and strengthen
international collaborations. global partnerships in the technology sector. The Hon’ble
Minister of Electronics and Information Technology
4.2 Multilateral Cooperation
was part of the Indian government delegation and
To protect its national interests and advance its digital actively participated in various sessions and roundtable
transformation on the global stage, MeitY has been discussions with global political and business leaders.
actively engaging with various multilateral forums. The Minister emphasized India’s strategic focus on
These efforts involve collaboration, negotiations, and driving economic growth through investments in digital
addressing technical and policy challenges with key and physical infrastructure, semiconductor, electronics
international forums/organizations like the G20, G7, manufacturing, and inclusive development. The
BRICS, SCO, WTO, UN-ESCAP, BIMSTEC, World engagements included advancing India’s semiconductor
Bank, ADB, Commonwealth, IPU, ITU, ASEAN, SAARC, program, fostering AI development, and establishing
OECD, IPEF, QUAD, and others in the IT, software, and partnerships with various global firms. India’s leadership
electronics sectors. in building resilient supply chains and advancing Digital
Public Infrastructure (DPI) was prominently highlighted
India’s participation in various international forums
during the WEF sessions.
highlights its commitment to driving digital progress and
fostering partnerships with global stakeholders. Through The 3rd Voice of Global South Summit (VOGSS 3.O):
these forums, India showcases its achievements, The 3rd Voice of Global South Summit (VOGSS 3.O)
explores opportunities for collaboration, and strengthens was convened virtually on August 17, 2024, with the
its influence in shaping the global digital economy. overarching theme, “An Empowered Global South for a
Sustainable Future”, to deliberate on the Global South’s
4.3 Key Achievements
priorities and the solutions that could emerge from
Brazil’s G20 Presidency 2024: MeitY represented
partner countries in the developing world. It also served
India in the G20 Digital Economy Working Group and
as a platform to discuss ideas and solutions from the
Ministerial meetings under the Brazilian Presidency
Global South on various developmental priorities.
in 2024 to discuss four priority areas i.e. "
EXP-CAND-0039,"to leverage 40 start-ups over the period of 5 with Electronics & IT Dept, Govt",,Odisha; Delhi,,,MeitY_Annual_Report_2024_25.pdf,145,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Innovate and Design in India
Odisha, IIIT Bhubaneswar and IESA. It aims 4.0 in Odisha. EmTeK CoE is being setup
to leverage 40 start-ups over the period of 5 with Electronics & IT Dept, Govt. of Odisha,
years. This eco-system is necessary to de- MeitY, STPI as funding partners, NALCO,
velop, promote, incubate, mentor and create SAIL-RSP, Maxbyte as industry partners.
breakthrough innovations towards develop- The EmTeK CoE aims to support 150 start-
ment of product and IP creation in the ESDM ups over a period of 5 years. Through this
sector. Through this CoE, 30+ startups sup- CoE, 10+ startups are in the process of on-
ported, 26+ products, 70+ PoC developed, boarding for incubation.
25+ IPR filed, 540+ employment, 8.5+ Crore
(vi) Centre of Excellence in Intellectual Prop-
revenue generated and 11+ Crore funding
erty (CoE-IP): A robust ICT-IPR ecosystem
raised by supported startups.
can help capitalize on the growth-enhancing
(iv) Centre of Excellence (CoE) on Medi-Elec- effects of innovation vis-à-vis ICT. MeitY
tronics & Health Informatics at Lucknow: recognizes the importance of creating a con-
MeitY has initiated a Centre of Excellence ducive framework for IPR protection and has
(CoE) on Medi-Electronics & Health Infor- unleashed a slew of initiatives over the years
matics at Lucknow to stimulate the estab- to protect intellectual assets emanating from
lishment and growth of technology-based our country. CoE-IP forms the fulcrum of all
start-ups in the field of medical electronics MeitY IPR initiatives. It was setup essentially
and health informatics by providing the nec- to support independent inventor community,
essary infrastructure, mentoring, marketing, academicians, MeitY societies, SMEs and
funding and eco-system required for their startups with a clutch of IP related services.
success and growth. The Medi-Electronics CoE-IP offers a gamut of IPR related ser-
& Health Informatics CoE is being setup at vices like IPR queries Prior Art searches,
SGPGI, Lucknow with Department of IT and Patent filing assistance, invention analysis,
Electronics, UP Govt. as funding partner, Patent Landscape reports etc. especially
AiMED as industry partner, AMTZ as in- curated for ICT based innovators. These
dustry and seed funding partner and Kalam service along with handling IPR queries and
Institute of Health Technology as academic landscape reports is offered free of cost to
partner. The project aims to support 50 start- the user community.
ups over a period of 5 years. Through this • Theme based Incubation Centres: With an
CoE, 46+ startups supported, 17+ products,
aim to support the economic development of
32+ prototypes developed, 6+ IPR filed,
local region through supporting start-ups and
200+ employment, 2.16+ Crore revenue
businesses that will lead to creation of a more
generated and 2.97+ Crore funding raised
vibrant local entrepreneurial ecosystem, theme-
by supported startups.
based incubation centres under the aegis of MeitY
(v) Centre of Ex"
EXP-CAND-0041,"• One time support for 250 Candidates (50 Technologies, etc",,,481.93,,MeitY_Annual_Report_2024_25.pdf,174,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Skill India
Visvesvaraya PhD Scheme Phase-II Status of Phase-II of the Scheme:
Based on assessment of Phase-I, demand from the 1. 600 Full-time & 90 Part-time PhD seats allocated
institutions and role of such scheme in strengthening to 116 institutions
research eco-system, Phase-II of Visvesvaraya PhD 2. 492 Full-time and 20 Part-time enrolments reported
Scheme, was initiated with an outlay of `481.93 Crore for in 96 and 21 institutions respectively
9 years w.e.f. Academic Year 2022-23. Salient features
3. Finalization of 75 PDF & 30 YFRF awards underway
of the scheme are:
4. One workshop for review of research work of PhD
• 1000 Full-time PhD seats in the areas of ESDM &
scholars held at IIT Mandi in September, 2024
IT/ITES.
5. Research undertaken in emerging research
• Current monthly rates under the scheme: `38,750/-
areas viz. AI, Big Data, Blockchain, 6G & 5G
(1st & 2nd Year), then `43,750/-.
Communications, Semiconductor Design, Cyber
• 225 Post-Doctoral Fellowships. Security, Green and Sustainable ICT, Quantum
• One time support for 250 Candidates (50 Technologies, etc.
candidates/year) for 6 months Visit to Labs Abroad.
7.2 Graduate level
• Support for International Conference up to `1.5
Scheme of Financial Assistance for setting up of
Lakh.
Electronics and ICT Academies
• Contingency Research Grant @ `1.20 Lakh/year
MeitY has setup seven (07) Electronics and ICT
per Full Time PhD
Academies at premier and leading academic institutions
• 150 Part-time PhD seats & 50 “Young Faculty
viz. (i) IIT Guwahati (ii) IIT Kanpur (iii) IIT Roorkee (iv)
Research Fellowships” to be awarded.
IIITDM Jabalpur (v) MNIT Jaipur (vi) NIT Warangal and
• One time award of `3.0 Lakh for Part Time PhD (vii) NIT Patna to address the requirement of training the
candidates after completion of PhD. faculty in the latest as well as upcoming/ emerging areas
of Electronics and ICT for Engineering and other streams.
• YFRF Fellowship & Contingency Grant @
These academies have been conducting the ‘Faculty
`20,000/- per month & `5 Lakh/year respectively
Development Programs’ (FDPs)/ courses in Conventional
up to 5 years.
Classroom mode, NKN mode, and online mode. Under
the scheme, a total of 3,47,867 beneficiaries have been
Financial Components under “Visvesvaraya PhD Scheme Phase-II
Annual
172 REPORT Ministry of Electronics & Information Technology
2024-2025"
EXP-CAND-0043,6 R&D in IT/Electronics/ CCBT 1249,ATMP,,,,MeitY_Annual_Report_2024_25.pdf,281,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Annexure
Sl. Budgetary Support
Scheme/Non-Schemes
No. (Rupees in crore)
5.6 R&D in IT/Electronics/ CCBT 1249.75
5.7 Cyber Security Projects (NCCC & Others) 782.00
5.8 Promotion of Digital Transactions (excluding Digital Payments) 5.00
5.9 IndiaAI Mission 2000.00
6 Other Schemes 16000.00
6.1 Production Linked Incentive Scheme 9000.00
6.1.1 Production Linked Incentive for Large Scale Electronics Manufacturing 8885.00
6.1.2 Production Linked Incentive for IT Hardware 115.00
Modified Programme for Development of Semiconductor and Display Ecosystem in
6.2 7000.00
India
6.2.1 Modified Scheme for setting up of Compound Semiconductors/Silicon Photonics/ 3900.00
Sensors Fab/Discrete Semiconductors Fab and Semiconductor Assembly, Testing,
Marking and Packaging (ATMP)/Outsourced Semiconductor Assembly and Test
(OSAT) facilities in India
6.2.2 Modified Scheme for Setting up of Semiconductor Fabs in India 2499.96
6.2.3 Modified Scheme for setting up of Display Fabs in India 0.04
6.2.4 Modernisation of Semi-Conductor Laboratory, Mohali 400.00
6.2.5 Design Linked Incentive Scheme 200.00
Sub-Total (Scheme) 22071.00
Total (Scheme & Non-Scheme) 26026.25
Annual
Ministry of Electronics & Information Technology REPORT 279
2024-2025"
EXP-CAND-0001,1 Electronics Component Manufacturing Scheme (ECMS),,,,,MeitY_Annual_Report_2025_26.pdf,8,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"3.3 Schemes and programs
3.3.1 Electronics Component Manufacturing Scheme (ECMS)
3.3.2 Modified Special Incentive Package Scheme (M-SIPS)
3.3.3 Electronic Cluster Manufacturing (EMC) Schemes
3.3.4 Modified Electronics Manufacturing Clusters (EMC 2.0) Scheme
3.3.5 Electronics Development Fund (EDF)
3.3.6 Production Linked Incentive Scheme (PLI) for Large Scale
Electronics Manufacturing
3.3.7 PLI Scheme 2.0 for IT Hardware
3.3.8 Scheme for Promotion of Manufacturing of Electronic Components
and Semiconductors (SPECS)
3.3.9 Programme for Development of Semiconductors and Display
Manufacturing Ecosystem in India
3.3.10 Investment Promotion to Attract Investment in ESDM Sector
3.3.11 Other programs
3.3.12 Centre of Excellence in Electronics and ICT application
4. International Cooperation 103-110
4.1 Multilateral Cooperation
4.2 Key Achievements
4.3 Bilateral Cooperation
4.4 Major bilateral engagements
5. Innovate and Design in India 111-170
5.1 Artificial Intelligence & Emerging Technology
5.1.1 Promoting the Adoption of Cutting-edge Technologies to Create Significant Economic and
Societal Impact
5.1.2 Quantum Technology
5.2 Creation of Research Eco-System
5.2.1 National Supercomputing Mission (NSM) & High-Performance Computing (HPC)
5.2.2 R&D and IP Development
5.3 Translation R&D
5.3.1 Initiatives under Electronics Components and Material Development (EMDP)
5.3.2 Technology Development & Demonstration for Indian Industries
5.3.3 Initiatives under Microelectronics and Nanotechnology areas
6 RAnnEuaPl ORT Ministry of Electronics & Information Technology, Government of India
2025-2026"
EXP-CAND-0003,"74% of national income in 2022–23, valued at INR",Semiconductor Fab,,,,MeitY_Annual_Report_2025_26.pdf,54,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Digital India
As part of the initial rollout, five exemplar Government of India websites were made live at the time of the DBIM launch to
demonstrate practical implementation of the framework and serve as reference models for Ministries and Departments.
Subsequently, as of date, six Ministry/Department websites have been successfully migrated and are live.
The harmonisation initiative is presently being accelerated with emphasis on DBIM 3.0 compliance, thereby progressively
realising the vision of a unified, accessible, citizen-first, and globally recognisable digital footprint for the Government
of India.
2.4.13 Digital Economy
2.4.13.1 Background: India’s Digital Economy
India’s digital economy has been expanding at an exceptional pace over the past decade, driven by rapid technological
adoption, progressive public digital infrastructure, the evolving dynamic innovation ecosystem etc. This transformation
has positioned India among one of the world’s leading digitalizing economies.
According to the latest estimates, the digital economy contributed 11.74% of national income in 2022–23, valued at INR
31.64 lakh crore (~USD 402 billion). Digital-enabling industries—ICT services, telecommunications, and electronics
manufacturing—form the largest component with 7.83% of GVA, while new digital industries such as platforms and
digital intermediaries contribute nearly 2%. Traditional sectors including BFSI, trade, and education add an additional
2% through their growing digital components, underscoring the deepening digitalisation of India’s economic landscape.
Employment in the digital economy stood at 14.67 million workers (2.55% of the workforce) in 2022–23, with productivity
nearly five times higher than the rest of the economy. Projections indicate that the digital economy will grow almost
twice as fast as overall GDP and is expected to reach around 20% of national income by 2030.
India’s digital transformation is accelerated by strong progress in Artificial Intelligence (AI) ecosystem, with vast
applications across governance, agriculture, healthcare, mobility, and finance. The semiconductor and electronics
ecosystem continue to strengthen through new investments in fabrication, assembly and testing, semiconductor design,
and production-linked incentive schemes. These developments support domestic manufacturing and meet growing
demand from strategic sectors such as telecom, EVs, cloud, and IoT systems. Global Capability Centres (GCCs) have
also emerged as a key pillar of India’s digital and innovation landscape, with global enterprises increasingly relying on
India for high-end engineering, product development, AI/ML research, cybersecurity, semiconductor design, and digital
operations.
Further, India’s globally recognised Digital Public Infrastructure (DPI)—including Aadhaar, UPI, DigiLocker, FASTag,
Account Aggregator, DIKSHA, and ABDM—remains central to inclusive growth. DPI enables secure identity, seamless
digital payments, paperless service "
EXP-CAND-0004,Electronics Manufacturing,,,1.0,,MeitY_Annual_Report_2025_26.pdf,81,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"3
Make in India
Electronics Manufacturing
CHAPTER
Electronics industry is the world’s largest and fastest growing industry and is increasingly finding applications in all
sectors of the economy. The Government attaches high priority to electronics hardware manufacturing, and it is one of
the important pillars of both “Make in India” and “Digital India” programmes of Government of India. The intent of the
Government is to provide a level playing field for the domestic manufacturers, enabling them to compete with imports
in the sector by rationalizing tariff structure, simplifying procedures, providing incentives and upgrading infrastructure.
3.1 National Policy on Electronics 2019
The National Policy on Electronics 2019 (NPE-2019) notified on 25.02.2019 envisions to position India as a global hub
for Electronics System Design and Manufacturing (ESDM) by encouraging and driving capabilities in the country for
developing core components, including chipsets, and creating an enabling environment for the industry to compete
globally. The implementation of the schemes and initiatives under the aegis of NPE 2019 is expected to generate
employment for about 10 million (1 crore) persons (Direct and Indirect) at various levels.
NPE-2019 has been formulated to reflect the new aspirations, requirements and realities of the electronics manufacturing
sector in the country and the emerging international dynamics. The aim of NPE-2019 is as follows
• The NPE-2019 is focused on promoting an eco-system of manufacturing (group of industries), which forms supply
chain of a product against the previous policy, which emphased on promoting individual industries. The NPE-
2019 aims to increase domestic value addition by leveraging potential of both domestic demand and export,
with the goal of making India, a global hub for electronics manufacturing. The policy also promotes generation of
intellectual property in India and deepening of the domestic research, development and designing capabilities.
• NPE-2019 also envisages intervention in emerging sectors of electronics like IoT, 5G equipment, sensors,
drones, additive manufacturing (3D printers), robotics etc. and promotes their R&D and manufacturing. Among
the sectors, Medical Electronics, Strategic Electronics, Auto & Power electronics have been especially identified
as thrust areas for promoting manufacturing in India.
• The introduction of the concept of trusted value chain in electronics will help in addressing concerns related
to cyber bugs and data thefts from our equipment. There is also focus on skilling, re-skilling and employment
generation.
• NPE-2019 has ushered in a slew of new incentive schemes. Prominent among these are Production Linked
Incentive (PLI) Scheme for Large Scale Electronics Manufacturing, PLI Scheme 2.0 for IT Hardware, Scheme
for Promotion of manufacturing of Electronic Components, Semiconductors (SPECS), Electronics Manufacturing
Clusters (EMC 2.0) Scheme and Electronics Component Manufactu"
EXP-CAND-0005,"Down (SKD) to Completely Knocked Down (CKD) level, thereby increasing the domestic value addition",,,,,MeitY_Annual_Report_2025_26.pdf,83,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Make in India
3.2.1 Mobile Phones
India has emerged as the 2nd largest manufacturer of mobile handsets in the world in terms of volume. There are over
300 units manufacturing cellular mobile phones and parts/ components thereof in the country. The production of mobile
phones stood at INR 5.45 lakh crore (~USD 64 billion) in FY24-25 as per industry association reports. The export of
mobile phones stands at approx. INR 2.05 lakh crore (~USD 24.1 Bn) for FY 2024-25.
Phased Manufacturing Programme (PMP) for mobile phones and specified sub-assemblies/parts thereof:
The Phased Manufacturing Programme (PMP) for mobile phones and specified sub-assemblies/parts thereof was notified
by MeitY on 28.04.2017 to promote domestic value addition in this sector. As a result of the PMP and other initiatives by
the Government, India has rapidly started attracting investments into this sector and significant manufacturing capacities
have been set up in the country. The manufacturing of mobile phones has been steadily moving from Semi Knocked
Down (SKD) to Completely Knocked Down (CKD) level, thereby increasing the domestic value addition. Now, almost
the entire demand for cellular mobile handsets is being met through domestic manufacturing, reflecting the success of
these initiatives.
3.2.2 Information & Communication Technology (ICT) Hardware
The first application of electronics was in the domain of communication and computing. With the emergence of integrated
circuit, the world saw the advent of the digital computer era, and with the advent of microprocessor in the 1970’s,
the world saw an exponential growth of the Information and Communication Technology (ICT) industry. Its strategic
importance is such that countries across the world have declared it as an essential commodity. With its pool of technical
manpower and proven capability as a design center for most of the global hardware companies, the country is ready to
become an end-to-end player and global leader in the ICT hardware design and manufacturing space.
India has a huge opportunity arising from both import substitution and export led manufacturing in the space of ICT
hardware. In addition, ICT hardware holds the promise of high value addition in India, with the manufacturing of the
Components (i.e., Sub-Assemblies of ICT Products), Product design and Semiconductor Design being done in the
country.
Emerging domains of AI, ML, IoT are becoming the new driving forces behind the growth of ICT hardware segment.
These domains require the design of specialized Semiconductors, Sensors and Servers for which India has the
capability. Another emerging domain in ICT hardware is the Large-Scale Data Centres. India with its technical prowess,
cheap labour, large pool of manpower, and English as the working language, has the opportunity to lead the world in
all these domains.
3.2.3 Consumer Electronics
Consumer electronics refers to any device containing an electronic circuit board that is intended for everyday use b"
EXP-CAND-0006,Industrial electronics is an empirical barometer of overall growth in the contribution of the manufacturing sector,ATMP,,,,MeitY_Annual_Report_2025_26.pdf,85,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Make in India
Industrial electronics is an empirical barometer of overall growth in the contribution of the manufacturing sector
in the economy. The spurt in investments due to the “Make in India” programme is bringing significant interest in
engineering, electrical, automotive and electronics segments which are the driving force behind the growth of industrial
electronics sector. In future, M2M (machine-to-machine and machine-to-man) communication modules driven by
Industry 4.0 activities will determine the growth of the Industrial electronic segment.
3.2.6 Automotive Electronics
Automotive electronics are electrically operated systems integrated and mounted in several vehicle applications such
as body electronics, safety systems, and infotainment. The automotive market demand is experiencing trends related
to advanced mobility solutions, powertrain & vehicle system electrification, and advanced safety systems. Due to the
increased implementation of these systems in vehicles, the penetration of automotive electronics has also increased,
further creating the demand for automotive electronics products across the globe. The digitization of automotive systems
by including connected technologies, in-vehicle communication, and ADAS & automated systems have created several
opportunities for market growth. The growing integration & adoption of automotive electronics in modern vehicles to
deliver enhanced safety & comfort to consumers is one of the major factors driving the automotive electronics industry
growth. Several features offered by OEMs including Automated Emergency Braking (AEB) system, airbag system,
and lane departure warning, etc. have significantly decreased road accidents worldwide. Automotive electronics along
with the presence of broad computing technologies and connected features are enhancing automobile capabilities.
Alcohol ignition interlock, accident data recorder system, and emergency call system are some of the features gaining
attraction, which will further propel the growth. According to Allied Market Research, the global Auto electronics market
is estimated to reach USD 382.16 billion by 2026, growing at a CAGR of 7.3 percent from 2019 to 2026.
Automotive Mission Plan 2016-26 targets India to be among the top three in the world for engineering, manufacturing and
export of vehicles and auto components. The growing presence of global automobile Original Equipment Manufacturers
(OEMs) in the Indian manufacturing landscape has significantly increased the localization of their components in the
country. India has become the preferred designing and manufacturing base for most global auto OEMs for local sourcing
and exports.
3.2.7 Electronic Components
The global market for electronic components is expected to grow. Following this global trend, the Indian electronic
components market is also poised to grow significantly. Mobile Phones, Consumer Electronics and Industrial Electronics
account for the major demand (82%) for electronic co"
EXP-CAND-0007,The Scheme extends an incentive of around 5% (based,ATMP,,856.64; 2430.0; 16531.64; 17000.0; 20000.0; 20488.0; 22081.0; 49352.0; 76000.0,,MeitY_Annual_Report_2025_26.pdf,91,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Make in India
3.3.7 PLI Scheme 2.0 for IT Hardware
PLI Scheme 2.0 for IT Hardware was notified on 29.05.2023 with an approved outlay of Rs.17,000 crore to boost domestic
manufacturing and attract large investments in the value chain. The Scheme extends an incentive of around 5% (based
on localization of components/sub-assemblies) on net incremental sales (over base year) of goods manufactured in
India and covered under the target segment, to eligible companies, for a period of six (6) years. The Target Segment
includes (i) Laptops (ii) Tablets (iii) All-in-One PCs and (iv) Servers (v) USFF (Ultra Small Form Factor). A total of 27
companies have been approved under the Scheme.
The Scheme is expected to generate following outcomes during its tenure:
i) Expected incremental production is Rs. 3.35 Lakh crore
ii) Expected incremental investment is Rs. 2,430 crores
iii) Expected incremental direct employment is 75,000
The status of PLI Scheme 2.0 for IT Hardware till December, 2025 is as follows:
As on 31.12.2025, PLI Schemes for IT Hardware have led to a total cumulative production of Rs. 16,531.64 crore, total
cumulative investment of Rs. 856.64 crore and total cumulative employment of 4,776 (direct jobs).
3.3.8 Scheme for Promotion of Manufacturing of Electronic Components and Semiconductors (SPECS)
Notified vide Gazette Notification dated April 01, 2020, the Scheme provides financial incentive of 25% on capital
expenditure for the identified list of electronic goods that comprise downstream value chain of electronic products,
i.e., electronic components, semiconductor/ display fabrication units, ATMP units, specialized sub-assemblies and
capital goods for manufacture of aforesaid goods, e-waste recycling facility and R&D units for the manufacturing of
semiconductors The scheme promotes development of electronic components manufacturing ecosystem in the country
and deepening of electronics value chain and is expected to bring new investments to the tune of ` 20,000 crore
with total employment generation potential of 6,00,000 (Direct and Indirect). The scheme is closed to receive new
applications on 31.03.2024.
Progress under the scheme till December, 2025 as per latest Quarterly Progress Report
58 applications have been approved with total proposed investment of Rs. 22,081 crore. As per the Quarterly Progress
report submitted by the applicant total investment done by the approved applications is Rs. 20,488 crore. Total production
done by the approved applications is Rs. 49,352 crore. Total employment generated by the approved applications is
56,314 persons.
3.3.9 Programme for Development of Semiconductors and Display Manufacturing Ecosystem in India
Government of India approved the comprehensive program for the development of a sustainable semiconductor and
display ecosystem in the country with an outlay of ` 76,000 crore (>10 billion USD) in order to foster the objective of the
development of a diversified, resilient, and sustainable semiconductor"
EXP-CAND-0013,"7 Investment Promotion Roadshow for Electronics Component Manufacturing Scheme (ECMS), Taiwan",Semiconductor Manufacturing,,,,MeitY_Annual_Report_2025_26.pdf,100,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Make in India
3.3.10.2.6 AI Infrastructure for Bharat
On 20th June 2025, Joint Secretary Shri Sushil Pal addressed the AI Infrastructure for Bharat event hosted by Netweb
and NVIDIA. He outlined MeitY’s efforts to position India as a global hub for IT hardware manufacturing, noting that the
success achieved in mobile manufacturing is now paving the way for a similar transformation in the IT hardware sector.
With strengthening domestic capabilities and supportive policy interventions, India is set for rapid growth in innovation-
led manufacturing, contributing to both economic expansion and technological self-reliance.
3.3.10.2.7 Investment Promotion Roadshow for Electronics Component Manufacturing Scheme (ECMS), Taiwan
From 9–11 July 2025, a delegation from the Ministry of Electronics and Information Technology (MeitY), led by Shri
Sushil Pal, Joint Secretary, visited Taiwan to promote investment in India’s electronics manufacturing sector. The visit
included an Investment Promotion Roadshow, the India–Taiwan Electronics Supply Chain Roundtable (attended by
over 60 Taiwanese companies), and focused one-to-one meetings with leading firms such as Advantech, Foxconn,
Unimicron, Supermicro, Compal, MSI, and others. The delegation highlighted India’s growth in electronics manufacturing,
the Electronics Component Manufacturing Scheme (ECMS), and Production Linked Incentive (PLI) schemes, while
encouraging Taiwanese companies to expand their manufacturing footprint in India.
3.3.10.2.8 India–Japan Industrial Collaboration and Investment in Electronics Manufacturing, Japan
From 14–19 September 2025, a delegation led by Secretary, Department for Promotion of Industry and Internal Trade
(DPIIT), visited Japan to advance the India–Japan Industrial Competitiveness Partnership.
Joint Secretary, participated in the delegation with a focus on promoting investment in India’s electronics manufacturing
sector and facilitating partnerships between Japanese companies and Indian industry.
During the visit, the Joint Secretary held one-on-one meetings with leading Japanese firms, including Air Water,
FANUC, NIDEC, Sharp, and TDK. The delegation showcased India’s growth in electronics manufacturing, highlighting
the Electronics Component Manufacturing Scheme (ECMS) and Production Linked Incentive (PLI) schemes, while
encouraging Japanese companies to expand their manufacturing footprint in India.
3.3.10.2.9 Measures to facilitate Ease of Doing Business
Central Board of Indirect Taxes & Customs (CBIC), Department of Revenue, Ministry of Finance has decided to exempt
the Electronics and Semiconductor Manufacturing Sector from application of Section 65A of the Customs Act.
98 RAnnEuaPl ORT Ministry of Electronics & Information Technology, Government of India
2025-2026"
