document,page,matched_terms,text
MeitY_Annual_Report_2024_25.pdf,230,project,"REPORT
Ministry of Electronics & Information Technology
Attached Offices and Societies
Annual
2024-2025
228
government services to the citizens a reality, through a 
variety of digital solutions. NIC endeavors to cater to ICT 
needs at all levels of governance including central, state, 
districts, judiciary, and legislative layer.
9.5.10.1 eOffice (https://eoffice.gov.in)
eOffice is one of the key IT projects of NIC, aimed 
at improving internal efficiencies in an organization 
through electronic administration leading to informed 
and quicker decision making, which in turn results in 
better public service delivery. It is a complete digital 
workplace solution for Government offices and is based 
on the Central Secretariat Manual of Office Procedure 
(CSMOP), formulated by Department of Administrative 
Reforms and Public Grievances (DAR&PG).
The eOffice analytics dashboard facilitates ministries/
departments to view the progress on delayering, receipt 
pendency and inter-ministerial movement of files status 
on the eOffice analytics dashboard. 
Kanthastha is a translation utility built by Rajbhasha 
Vibhag & C-DAC with eOffice for translation of content 
written in English to Hindi & vice-versa. 
9.5.10.2 My Gov
A platform for citizens’ Engagement towards Good 
Governance (https://www.mygov.in/)
The MyGov platform has successfully empowered 
citizens by providing them with a direct voice in the 
governance process. It has established a framework that 
enables citizens to actively participate as stakeholders, 
not only in policy formulation but also in implementation 
through actionable tasks and meaningful discussions. 
In the year 2024-25, the MyGov platform reached 
494.59+ lakh registered users, with 117 episodes of 
‘Mann Ki Baat’ aired. The portal is now accessible 
in 11 languages. MyGov operates in 24 State/UT 
instances, including Chandigarh, Himachal Pradesh, 
Haryana, Maharashtra, Madhya Pradesh, Uttar Pradesh, 
Karnataka, Tamil Nadu, Gujarat, Rajasthan, and others, 
ensuring wide citizen engagement across the country.
9.5.10.3 India Portal
The India Portal started in 2005 as a mission mode project 
under the National e-Governance Plan. The aim was to 
serve as a single window for government information 
and services, promote standards for e-governance, and 
encourage innovative digital initiatives.
Initiatives/activities under the aegis of India Portal 
are:
•	
National Portal of India (https://www.india.gov.
in)
	
National Portal of India (NPI) provides single 
window access to government information and 
services for citizens, businesses, overseas Indians 
etc. Over the years, NPI has successfully met its 
goals to promote e-governance and encourage 
technology innovation. The India Portal has over 
28.9 million visitors (65 million-page views) and 
10.78 Lakh registered users.
•	
National Government Services Portal (NGSP) 
(https://services.india.gov.in)
	
The National Government Services Portal (NGSP) 
serves as a centralized hub for services provided 
by various government entities. The portal lists 
over 13871 services that can be searched by 
"
MeitY_Annual_Report_2024_25.pdf,233,project,"Attached Offices and Societies
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
231
key performance indicators that contribute to removal of 
duplicate or ghost beneficiaries and reduce corruption 
opportunities and middlemen. Aadhaar Authentication 
brings in transparency and accountability in the system.
APB (Aadhaar Payment Bridge) enables government 
schemes to directly transfer DBT benefits subsidies to 
beneficiaries’ bank accounts using Aadhaar as a financial 
address, reducing the chances of payment failures and 
discrepancy in recording bank account details.
9.5.10.10 
TejasVI: 
Empowering 
Data-Driven 
Governance
Tejas, a comprehensive Self-service Analytics & 
Visualization Platform, developed specifically to meet the 
data analytics and visualization needs of the Government 
Departments. Built on open-source technologies, Tejas 
provides a powerful, user-friendly, and cost-effective 
solution for processing and analyzing the extensive data 
generated by initiatives such as mission mode projects 
under the National e-Governance Plan and the numerous 
online services provided by Ministries and Departments.
Tejas stands out with its innovative data-driven 
conditional alert system, which notifies users of changes 
in data. It enhances collaboration within the NIC 
ecosystem, incorporates predictive analytics, offers real-
time data querying chatbot, and breaks down language 
barriers with multilingual support, making it a vital tool for 
fostering data-driven governance.
Tejas Features
9.5.10.11 eSamikSha 
With the help of this portal, PMO and Cabinet Secretariat 
can keep a track on all the pending work in various 
departments and direct the concerned authorities to 
take proactive steps by fastening the pace of projects as 
per expectation. The portal helps to bring transparency 
and enhance the interoperability between Government-
to-Government (G2G) and Government to Businesses 
(G2B).
One separate instance of eSamikSha has been 
implemented for Rashtrapati Bhawan (RB-eSamikSha).
9.5.10.12 Digidhan Dashboard for monitoring Digital 
Payment Transactions
The Digidhan Dashboard serves as a comprehensive 
platform for monitoring digital payment transactions 
across the country. It provides detailed statistics on 
the number and value of transactions, categorized by 
various types such as UPI, debit cards, credit cards, and 
more. Additionally, the dashboard offers insights into the 
platforms facilitating these transactions, including BHIM, 
UPI, and a range of e-wallet services. 
The platform supports the monitoring of digital payments 
across 16 distinct payment modes, such as UPI, USSD, 
IMPS, and debit cards, utilizing data from sources like 
the Reserve Bank of India (RBI), National Payments 
Corporation of India (NPCI), and over 110 public and 
private sector banks. 
9.5.10.13 Dashboard for Analytical Review of Projects 
Across Nation (DARPAN)
DARPAN 
(Dashboard 
for Analytical Review 
of 
Projects 
Across 
Nation) is a configurable 
multilingual 
product 
of NIC-UP for Hon’ble 
Governors, 
Hon’ble 
Chief Ministers, Chief 
Secretaries, 
Divisional 
Commissioners 
and 
District 
Magistrates/District 
Collectors. The Product facilitates the presentation of 
real-time data on Key Performance Indicators (KPIs) 
of selected government schemes/projects to all the 
levels (State, Division, District) of officers for planning, 
evaluation, and monitoring.
DARPAN has footprints of State/Central Ministries and 
a Data Collection Portal for PRAYAS, a dashboard of 
dashboards.
"
MeitY_Annual_Report_2024_25.pdf,234,project,"REPORT
Ministry of Electronics & Information Technology
Attached Offices and Societies
Annual
2024-2025
232
Current Statistics
Dashboards
Instances
Projects
KPIs
Darpan Dashboard 
ver 1.0 (State /UTs)
12
890
3687
Darpan Dashboard 
ver 1.0 (Central 
Departments/UTs)
20
406
1347
NexGen Darpan
2
1166
7849
NexGen DARPAN 2.0
As per the feedback and requirements of various 
states and ministries, PMU-DARPAN has developed a 
lightweight DARPAN 2.0 performance Dashboard on 
an entirely new platform with latest UI/UX Style, more 
flexible and configurable features.
9.5.10.14 
PRAYAS 
– 
Pursuing 
Excellence 
in 
Governance (https://prayas.nic.in)
PRAYAS – “Dashboard of Dashboards” pursuing 
excellence in governance has been developed under 
the direction of the PMO with collaborative efforts of 
Data Analytics Informatics Division, NIC and Centre of 
Excellence for Data Analytics (CEDA), NICSI to present 
a comprehensive and consolidated view of schemes of 
various Ministries/Departments in one single platform for 
improved monitoring and decision-making. 
This platform offers interactive visualizations, robust 
analytics, and actionable insights to support data-driven 
governance, ensuring alignment between policy making 
and program implementation. Prayas integrates data 
electronically via APIs directly from the MIS/IT systems 
of the concerned Ministries and Departments. 
9.5.10.15 Rashtriya Puraskar Portal
Rashtriya Puraskar Portal is an Award Ecosystem 
of Government of India. It is a configurable platform, 
designed and developed by MHA Informatics Division 
II, National Informatics Centre. This platform has been 
developed in an endeavor to achieve the vision of Hon’ble 
Prime Minister of India to transform the entire ecosystem 
of the National Awards instituted by various Ministries/
Department/Organization of Government of India. It has 
the capability of accepting nominations for each award 
as per the defined format, digitized diversified selection 
process, developed awardees dashboard, scientific 
analysis for supporting of various decisions, monitoring 
dashboard for monitoring ongoing nominations etc. 
9.5.10.16 Government eProcurement system of NIC 
(GePNIC©)
GePNIC provides a platform to conduct online tendering 
for Goods/ Works/ Services including Global Tenders, 
Turnkey projects, Rate Contracts. Widely used in 31 
States /UTs and over 800 Central Govt entities. User 
entity specific rule configuration, regular capacity building 
and handholding support as part of the implementation. 
Central Public Procurement Portal (eprocure.gov.in) has 
been integrated with Government eMarketplace [GeM-
CPPP] as per directions of Procurement Policy Division, 
Min of Finance. On an average, around 6,000 tenders 
are processed every day. 
On similar lines the State Public Procurement portal 
has been developed and at present is used by Govt of 
Assam. It also bagged the Gems of India award in 
July 2024.
9.5.10.17 e-Granthalaya (https://egranthalaya.nic.in)
e-Granthalaya is an Integrated Library Management 
Software developed by NIC for the Automation & 
Networking of Government Libraries, which facilitates 
web-based data entry with a centralized Database. This 
digital platform provides a complete cloud ready solution 
to convert traditional libraries into Digital Library.
Latest version of e-Granthalaya 4.0 is a Web-based and 
Mobile based access solution with a centralized database 
for clusters of libraries. The ICT solution is compliant with 
international standards prevalent in libraries with the use 
of the latest ICT technology.
9.5.10.18 Digital Archiving and Management 
The National Informatics Centre (NIC) is leading the 
charge in promoting the need for digitizing and archiving 
government documents. Using DSpace, an open-source 
software tool for managing digital assets, NIC is helping 
government departments build robust digital repositories. 
DSpace enables the seamless creation of digital archives 
"
MeitY_Annual_Report_2024_25.pdf,235,project,"Attached Offices and Societies
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
233
where all types of content such as text, images, etc. can 
be securely stored and easily accessed.
Projects Undertaken are:
1.	
The Official Debates of Rajya Sabha Digital 
Repository (https://rsdebate.nic.in).
2.	
India 
Code 
Information 
System 
Digital 
repository of Central and State laws and their 
subordinate legislations (https://indiacode.nic.in)
3.	
Parliament Digital Library (https://eparlib.nic.in/)
4.	
MetaOnline (https://metaonline.nic.in):.
5.	
Tribal Digital Document Repository (https://
repository.tribal.gov.in/)
6.	
eRecords (NIC Records Preservation System) 
https://erecords.nic.in
7.	
Digital Files of Rajya Sabha Secretariat (https://
rsrecords.nic.in/)
9.5.10.19 Swagatam
Swagatam is an initiative by the Government of India to 
facilitate the common man. Swagatam facility enables 
the citizens to have a smooth and simple process of 
making an appointment. It has advanced features of 
eliminating all the cumbersome and tedious procedures 
of making a request for an appointment and then visiting 
the premises.
9.5.11 Mobile Apps Store
Mobile Application Division has Nodal center in NIC-HQ 
Delhi and four competency centers at Chennai, Shimla, 
Patna, and Kannur. All the centers are collectively 
working for development and hosting of mobile apps 
in android and iOS. To bring all these apps under one 
umbrella for better visibility and global reach from a single 
point of contact NIC has subscribed to user accounts in 
Google play store and iOS/ iTunes. Total mobile app 
count reached 257 published mobile apps on Android 
App store. The Total count on iOS Account reached 91. 
9.5.12 
Centre 
of 
Excellence 
and 
Software 
Development Unit 
1.	
Centre of Excellence for Data Analytics (CEDA), 
a joint initiative of NIC & NICSI, was established 
in February 2018 and formally inaugurated by 
Hon’ble MeitY in September 2018. CEDA has 
undertaken several Projects for various Ministries/
Departments; notable among them are:
"
MeitY_Annual_Report_2024_25.pdf,236,project,"REPORT
Ministry of Electronics & Information Technology
Attached Offices and Societies
Annual
2024-2025
234
2.	
Centre of Excellence in Artificial Intelligence 
(COE-AI) was set up in January 2019 with a vi-
sion to improve transparency and efficiency in e-
governance projects through AI implementation in 
work automation and to improve Citizen Govern-
ment Communications. NIC has set up two state-
of-the-art AI labs with supercomputing facilities at 
Delhi & Kolkata and is poised to further increase its 
AI compute capabilities to train large AI models
3.	
The Centre of Excellence in Blockchain 
Technology (CoE-BCT) has been established 
at NIC, Karnataka with a vision to build niche 
applications using Blockchain technologies in close 
coordination with the Government, which can be 
rolled out across the country. Blockchain networks 
have been established with Blockchain nodes 
distributed across NIC data centers. The CoE 
is instrumental in deploying various Blockchain 
platforms, such as Certificate Chain, Drug Logistic 
Chain, Property chain, Document chain and 
Judicial chain
	
These generic platforms can facilitate easy roll-out 
for any State or Ministry.
	
National Blockchain Framework (NBF) is an 
initiative of MeitY to facilitate for large scale 
adoption of Blockchain technology in the domain of 
e-Governance As a part of this initiative, NIC has 
deployed State-of-the-art distributed infrastructure 
at Data Centres located at Pune, Bhubaneswar, 
and Hyderabad. NIC has designed, developed and 
deployed blockchain platforms such as Certificate 
chain, Document chain, Property chain, Supply 
chain, and Judicial chain on NBF infrastructure. 
NBF was launched by the Hon’ble Secretary, 
MeitY, Shri. S Krishnan on 4th Sep 2024.
4.	
Centre of Excellence (CoE) in Application 
Security is established to provide state-of-the-art 
Security solutions & services for the Information 
Technology needs of the Government of India, 
and establishing best practices, standards, and 
initiatives in Application security. The centers 
are 
located 
at 
Bhubaneshwar, 
Guwahati, 
Jaipur, Lucknow, and Thiruvananthapuram. The 
centers are involved in Application Security Audit 
Compliance and Testing related activities.
5.	
NIC Software Development Units (SDU) provide 
state of art services using latest tools and technology. 
NIC Software Development and Training Centers 
are engaged in important e-Governance projects 
in respect of development of software on turnkey 
basis, implementation, project level training and 
subsequent support	
6.	
Open Technology Group (OTG) focus areas are 
to evaluate and recommend Open-Source Software 
(OSS) for   e-Governance Solutions, maintain 
distribution repository of recommended OSS for 
usage across NIC, guide and handhold NIC teams 
in keeping their OSS driven system Secure and 
provide training on OSS. The OSS Stack 2024-25 
initiative is underway, with an updated document 
currently under review
7.	
NIC Centre of Excellence on Microservices 
acts as the resource center of consultancy, 
development of microservices based projects 
and support for identifying and moving feasible 
monolithic applications to microservices based 
applications. The Centre has been instrumental 
in educating the NIC Units across the country 
about the benefits of using microservices based 
architecture in designing new software projects as 
well as migrating existing monolithic applications to 
microservices based architecture.
9.5.13 NICSI
National Informatics Centre Services Incorporated 
(NICSI) is a Company registered under section 25 of the 
Companies Act, 1956, a Government of India Enterprise 
under National Informatics Centre (NIC), Ministry of 
Electronics & Information Technology (MeitY). NICSI 
provides procurement and supply of total information and 
communications technology (ICT) solutions and services 
in the entire Government Sector including departments 
and organizations of the Central Government and State 
Governments.
NICSI services include state-of-the-art hardware, soft-
ware, consulting, technical support, design and develop-
"
MeitY_Annual_Report_2024_25.pdf,237,project,"Attached Offices and Societies
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
235
ment, operations and management, quality check as well 
as end-to-end ICT solutions and services. It has under-
taken various ICT projects of government departments 
and organizations providing state-of-the-art technology 
and cost-effective solutions to ensure efficiency, trans-
parency and reliability in their implementation, and has 
been providing such services since last more than 29 
years to most of the departments/organizations both in 
the Central and State Governments. Some of the presti-
gious projects include National Data Centre at Lakshmi 
Nagar, New Delhi, enhancement of NIC Cloud Services, 
National Data Centre at Shastri Park, New Delhi, Na-
tional Knowledge Network (NKN), facilitating various 
projects like e-Procurement, e-Office, e-Hospital, iRAD, 
Diksha, Contactless Biometric Attendance System etc.
With a turnover of more than Rs.2350 Crores (FY 2023-
24), and Rs 1889 crores (till 31.12.2024) (unaudited) 
NICSI has successfully executed more than 29,000 proj-
ects in India and other developing nations by providing 
state of art and cost-effective solutions for all their grow-
ing ICT needs.
NICSI has set-up a Product Business Division (PBD) with 
an aim to productize, standardize and promote Software 
Products developed by NIC/NICSI at International Level. 
NICSI has also set-up the Centre of Excellence of Data 
Analytics (CEDA).
9.6	
National e-Governance Division (NeGD)
NeGD is an Independent Business Division (IBD) 
within Digital India Corporation (erstwhile Media Lab 
Asia), under MeitY. NeGD’s major operational areas 
include program management, project development, 
technology management, capacity building, awareness 
and communications related activities under Digital India 
program. NeGD provides technical and advisory support 
to Central Ministries / Departments, State Government 
Departments and other Government organizations in 
their Digital India initiatives. NeGD has developed and is 
managing several national public digital platforms such 
as DigiLocker, UMANG, Rapid Assessment System, 
OpenForge, API Setu, Poshan Tracker, Academic Bank 
of Credits, National Academic Depositories, National AI 
Portal, MyScheme, India Stack Global, Meri Pehchaan, 
etc. The details may be seen at Chapter 2.
9.7	
Standardization 
Testing 
and 
Quality 
Certification Directorate
9.7.1	 Introduction
Standardisation 
Testing 
and 
Quality 
Certification 
(STQC) Directorate, an attached office of the Ministry of 
Electronics and Information Technology, Government of 
India, provides Quality Assurance services in the area 
of Electronics and IT through countrywide network of 
laboratories and centres. 
Over the last four and half Decades, STQC has established 
itself as a pioneer in the field of Testing, Calibration, IT 
& e-Governance, Training, Certification and providing 
nationwide support to various government, Public and 
Private organizations including Startups, MSME etc. 
Major clientele STQC served are: Central Government 
Ministries / Departments /State Governments ,R 
& D organizations (DRDO, ISRO) Défense (Indian 
Army, Navy, Airforce) Telecom (DoT, TRAI) Power 
(Power Grid, CPRI) Railway (Indian Railways & Metro 
Rail) PSUs (IOC, NTPC, Coal India, BHEL, SAIL etc) 
Recruitment agencies (SSC, State Bodies) Statutory 
Bodies (e.g., BIS, UIDAI, Cert-In etc.) and many more.
9.7.2	 STQC Labs/ Centre
"
MeitY_Annual_Report_2024_25.pdf,238,project,"REPORT
Ministry of Electronics & Information Technology
Attached Offices and Societies
Annual
2024-2025
236
9.7.3 Activities /Services of STQC
IT & e- Governance
e-Governance Conformity Assessment 
 
Quality Assurance Framework
 
Scheme for Empanelment of Cloud Service 
Provider 
 
Scheme for Empanelment of e-Gov. Software Test 
Labs
IT System & Product Certification
 
IoT System Certification 
 
Common Criteria Certification
 
Website Quality Certification
 
Trusted Electronics Value Chain Certification 
 
E-Procurement System Certification (EPS) 
 
Bio-metric Devices Testing and Certification
 
Smart Card Testing and Certification
 
QR Code Scanner Testing & Certification
 
NCMC certification
Software & System Testing
 
Software Testing and Assessment
 
Software Process Assessment
 
Information Security Testing and Assessment
 
Software Functional Testing
 
Application Performance Testing
 
Application Security Testing
 
Mobile app Security testing 
 
API Security Testing
 
Vulnerability Assessment & Penetration Testing
 
Acceptance Testing of e-Governance Projects
 
Independent Verification and Validation 
 
Usability Testing
 
Accessibility Testing
 
Embedded Device/Software Security Testing
 
Secure Code review
Electrotechnical Testing
 
Component Testing of SMDs (passive and active, 
VLSI devices)
 
Equipment/Subsystem 
and 
Module 
Software 
Functional Testing
 
Environmental Testing
 
Testing for Safety of Electronics/Electrical products
 
EMI/EMC Testing
 
Opto Electronics Testing
 
Reliability Testing and Analysis
 
EVM /VVPAT Testing
 
Medical Electronics equipment testing
 
Power / Energy meter Testing
Calibration
 
Electro Technical Calibration
 
Non-Electrical Calibration
 
High Precision Calibration
 
RF Calibration
 
Optical Calibration,
 
EMI/EMC Calibration
 
Bio-Medical Equipment Calibration 
 
On Site Calibration
Certification
Management System Certification
 
ISO 27001 Information Security Management 
System (ISMS) Certification
 
ISO 9001 Quality Management System (QMS) 
Certification 
Product Certification
 
Product Safety Certification based on IEC 
Standards (S mark)
Capacity Building
 
Quality Management Programs as per ISO: 
9001:2015
 
ISMS LA program as per ISO: 27001:2022
"
MeitY_Annual_Report_2024_25.pdf,240,"SiC, approval, approved, project","REPORT
Ministry of Electronics & Information Technology
Attached Offices and Societies
Annual
2024-2025
238
will provide confidence to users that the risks 
associated with the threats currently set forth in 
the IoT-SCS are addressed by a device/system 
provider through conformance to this scheme. 
Demonstration of conformance through this 
certification program provides formal recognition 
of a conformance to the industry standards. STQC 
has certified 07 products under this scheme from 
January, 2024.
	
MeitY has entrusted STQC to conduct Testing, 
Audit & Certification of CCTV Camera Under PPO 
and BIS has empanelled STQC labs for Testing/ 
Evaluation of CCTV Camera Under CRO Scheme.
6.	
National 
Common 
Mobility 
Card 
(NCMC) 
Certification Scheme: NCMC Ecosystem Testing 
and Certification is an impartial assessment of a 
product by an independent body. 
	
STQC labs at Delhi and Bangalore, maintain 
adequate 
systems 
to 
support 
IT 
security 
evaluations in keeping with the tests for which it 
is seeking accreditation and maintain records on 
all test equipment or test suites used during the 
testing ion of NCMC Ecosystem.
	
STQC developed a testing facility at Delhi 
and Bangalore to test four products of NCMC 
Ecosystem namely Validation Terminal, Gate 
Control Unit, AFC System and Acquirer System.
	
STQC is working out on the modalities for NCMC 
testing with MoHUA.
7. 
E Procurement System Certification Scheme: 
E-Procurement is identified as a mission mode 
project under national E-Governance plan. E 
Procurement System Certification is an integral 
requirement 
by 
Government 
envisaged 
by 
MeitY, CVC and other Govt Ministries. STQC 
has been entrusted for evaluation, assessment 
and Certification of EPS. 08 EPS are certified by 
STQC from January,2024 and 22 EPS has valid 
certificate.
8.	
SAB- STQC Empanelled Test Laboratory (SETL): 
STQC Directorate is the designated approving 
body for the operation of the scheme. STQC 
maintains a management system in accordance 
with international practices (ISO/IEC 17011) and 
that its approved conformity assessment bodies 
are competent in their operations of testing and 
assessments.
	
The scheme is intended to recognize the 
competence of IT test laboratories and to provide 
confidence to the stakeholders that Test results of 
Solutions tested in these laboratories are reliable, 
reproducible and repeatable. Under the scheme, 
after satisfactory completion of the assessment, 
the laboratory is issued a `Certificate of Approval’ 
indicating conformance to specified requirements 
of applicable standards as specified in the scheme.
	
SETLs assessment are carried out by designated 
assessors of labs/centres empanelled by STQC 
Hq.
	
The scheme covers both private and public 
(Government) IT test laboratories involved in 
software and system testing with in-house and/or 
onsite capabilities. At present total 13 SETLs are 
empanelled by STQC.
b)	
Certification Division of STQC is implementing 
various certification schemes
1.	
Information Security Management System 
(ISMS) Certification Scheme:
 
Total 09 certificates are issued by STQC for ISMS 
from January 2024.
2.	
Quality Management System (QMS) Certification 
Scheme: 
3.	
Safety(S-Mark) Certification Scheme: 
 
Total 05 products are certified under S Mark 
scheme by STQC from January,2024.
4.	
Data Centre Certification Scheme
 
STQC has also successfully trained 12 Officers 
for EXIM EPI Certified Data Centre Professional 
(CDCP) Course organized by M/s EPI, India
5.	
Assessment of Cloud Service Providers
6.	
Assessment 
and 
notifications 
of 
Digital 
Forensics labs as Examiner of Electronics 
Evidence
"
MeitY_Annual_Report_2024_25.pdf,241,"SiC, approved","Attached Offices and Societies
REPORT
Ministry of Electronics & Information Technology
Annual
2024-2025
239
	
MeitY has entrusted STQC Directorate for 
assessment and evaluation of Central Govt / State 
Govt bodies i.e Forensic science laboratories for 
notifying as “Examiner of Electronic Evidence” as 
per provision under Section 79A of Information 
Technology Act 2000. 
MeitY under a scheme for the above purpose has notified 
15 labs till date as Examiner of Electronic Evidence as 
provisioned Under Section 79A of IT Act 2000 upon 
assessment and evaluation of applicant laboratories by 
STQC auditors. 
STQC has also been entrusted to conduct annual 
surveillance assessment of notified laboratories and is 
carrying out surveillance assessments regularly.
9.7.5	 Capacity Building
STQC is conducting various Capacity building & skill 
development programs through regular/ short term 
training courses, workshops etc. ETDC Jaipur/IIQM, 
CFR Chennai, ETDC Goa & ETDC Solan are dedicated 
centres for training and have conducted many training 
courses on Quality Management Reliability, Lab 
Management, Information Security etc.
STQC has conducted following courses in 2024
Information Security Management System (ISMS)
IIQM Jaipur has conducted following courses on ISMS
 
Lead Auditor training course for ISMS (ISO 
27001:2022)- NBQP registered: 
 
STQC-CISP- 
Certified 
Information 
Security 
Professional Course (5 days)
 
STQC-CIISA- 
Certified 
Internal 
Information 
Security Auditor (3 days) 
 
ISMS Transition cum Awareness based on ISO 
27001:2022 (2 days)
Quality Management System (QMS)
IIQM Jaipur conducted courses on QMS such as 
 
Lead Auditor training course for QMS (ISO 
9001:2015)-NBQP registered: 
 
QMS Internal Auditor Course based on ISO/IS 
9001:2015 (3 Days): 
IIQM
Indian Institute of Quality Management (IIQM), a division 
of Electronics Test & Development Centre Jaipur 
operates under STQC Directorate, Ministry of Electronics 
& Information Technology, Government of India and 
provides training to industries and user departments 
in the area of QMS (ISO 9001), Laboratory Quality 
Management (ISO 17025) and Information Security 
Management Systems (ISO 27001).
Since 
inception, 
IIQM 
has 
trained 
over 
20000 
professionals, including those working overseas. The 
trainings imparted by IIQM have resulted in creating a 
Quality oriented infrastructure across the industries and 
institutions at National level. 
Recognitions/Accreditations:
IIQM functions as an approved Training Organization 
(TO) recognized by NBQP (QCI) for conducting approved 
courses in the area of Quality and Information Security 
Management Systems.
Trainings Provided by IIQM Jaipur:
IIQM has conducted following specialized training on 
regular basis:
• 
Lead Auditor training course for QMS (ISO 
9001:2015)- NBQP registered (26 candidates)
• 
Lead Auditor training course for ISMS (ISO 
27001:2022)- NBQP registered (119 candidates)
• 
Laboratory QMS and Internal Audit as per ISO 
17025:2017 (approx. 140 candidates)
• 
STQC-CISP - Certified Information Security 
Professional Course (5 days) (28 candidates)
• 
STQC-CIISA - Certified Internal Information 
Security Auditor (3 days) (97 candidates)
• 
QMS Internal Auditor Course based on ISO/IS 
9001:2015 (3 Days) (10 candidates)
• 
ISMS Transition cum Awareness based on ISO 
27001:2022 (2 days) (17 candidates)
Other than above courses various courses as per the 
specific need of client organization have also been 
conducted by IIQM
"
MeitY_Annual_Report_2024_25.pdf,242,project,"REPORT
Ministry of Electronics & Information Technology
Attached Offices and Societies
Annual
2024-2025
240
ETDC Solan conducted following training courses:
Training on ISMS LA Course as per ISO/IEC 27001:2022 
Officers of THDC (Tehri Hydro Development Corporation) 
and internal candidates from STQC HQ and other STQC 
Labs during 28 May to 01 June 2024 at ETDC Solan.
On-site QMS Internal Auditor Training Course as per 
ISO 9001:2015 is successfully designed and organized 
for Officers DGRE (Defence Geoinformatics Research 
Establishment) in August 2024 
ERTL (E) conducted various knowledge-based and skill 
oriented training programmes for industries, laboratories, 
Students & individuals in different Areas of Technology, 
such as, Measurement Uncertainties, Quality Assurance 
& Management Standards (ISO 9001: 2015), Information 
Security 
Management 
system 
ISO 
27001:2013), 
Laboratory Quality Management Standards ISO/IEC 
17025:2017
ETDC Goa Conducted following training programs for 
capacity enhancement through design, development 
and conduct of training for the working professionals to 
develop their skills in different areas-
 
Lead Auditor training course for ISMS (ISO 27001: 
2022) (5 days)
 
STQC-CISP - Information Certified Security 
Professional Course (5 days)
 
STQC-CIISA - Certified Internal Information 
Security Auditor (3 days)
 
ISMS Transition cum Awareness based on ISO 
27001:2022 (2 days)
 
Laboratory Management System & Internal Audit 
as per ISO/IEC 17025:2017 (4 days)
 
Calibration System and measurement Uncertainty 
(3 days)
Training programs are attended by 76 participants from 
25 organizations.
ERTL(N) conducted various knowledge-based and 
skill oriented training programmes such as:
• 
Design and Development of Certified Accessibility 
Auditor course
• 
Lectures 
on 
Mobile 
Device 
Security 
and 
Cyber Security Testing and Audit [Compliance 
Assessment and Evaluation Techniques] in CISO 
deep dive training under Cyber Surakshit Bharat 
Project of MeitY for CISO’s at GNLU, HIPA& IIPA.
• 
Awareness Workshop for Smart Cities regarding 
Cyber Security Assessment Requirements
• 
Training to STQC Officials on Cyber Security & 
Cyber Crimes
• 
Online training for the Government & Private 
Establishments on the Accessibility of digital 
platforms (Websites/Apps/Portal, etc.) conducted 
by CCPD
• 
Conducted training to STQC Officials from 
different IT centres on End Point Devices (CCTV), 
e-Procurement System, Mobile & Web Application 
Security and Code Review.
National Webinar on Data Centre-related standards for 
Dept. of Telecom.
Participation in WBL scheme 
The Work-Based Learning (WBL) program (Ministry 
of Electronics and IT, Govt. of India) is designed for 
fresh Graduate Engineers of Scheduled Caste (SC), 
Scheduled Tribe (ST), Women and Economically 
Weaker Section (EWS), to gain practical experience 
and exposure in Information Technology, Electronics 
and related areas. STQC labs are involved in providing 
training to candidates under this scheme in the field of 
electronics & IT.
Digital India Internship Program
The Digital India Internship Scheme 2023 was launched 
by MeitY and STQC has trained various candidate for 
"
